NT_187602.1	9606
NT_187604.1	9606
NT_187603.1	9606
NW_003315943.1	9606
NT_187605.1	9606
NW_003315944.2	9606
NT_187606.1	9606
NT_187610.1	9606
NT_187609.1	9606
NT_187608.1	9606
NT_187607.1	9606
NW_003315945.1	9606
NW_003315946.1	9606
NW_003315952.3	9606
NT_187613.1	9606
NT_187611.1	9606
NT_187614.1	9606
NW_003871091.1	9606
NW_003871092.1	9606
NW_003315953.2	9606
NT_167251.2	9606
NW_003315954.1	9606
NT_187615.1	9606
NT_187616.1	9606
NW_003315955.1	9606
NT_187612.1	9606
NT_187618.1	9606
NW_003315956.1	9606
NW_003315959.1	9606
NW_003315960.1	9606
NW_003315957.1	9606
